0,1,2,3,4,5,llama2_7B_ds_alpaca_52000/epoch1_correct,llama2_7B_ds_alpaca_52000/epoch1_choiceA_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceB_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceC_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceD_probs
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,True,0.004037366,0.0013952764,0.006656491,0.98791087
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,0.00055163703,0.0010970612,0.0009681532,0.9973832
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.15756683,0.48534,0.17854661,0.17854661
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.032910984,0.9618,0.0039306567,0.0013583986
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.0059089903,0.99373937,0.00022911641,0.00012263718
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.075642854,0.09712735,0.01399252,0.8132373
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,True,0.7976018,0.024085488,0.039710253,0.13860242
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,True,0.5917906,0.08009015,0.048577134,0.2795421
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.09093082,0.026052117,0.02028941,0.86272764
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.42984515,0.48707837,0.008380646,0.07469589
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,False,0.038102824,0.014017245,0.08066368,0.8672162
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,True,0.15442796,0.05013542,0.011186724,0.7842499
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.2514685,0.11878532,0.026504587,0.6032416
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.04627081,0.013256809,0.30172357,0.6387488
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,False,0.33756745,0.021579964,0.010193653,0.630659
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.39168167,0.2096521,0.053008348,0.34565786
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,False,0.35528362,0.27669516,0.05448451,0.3135367
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.08474316,0.91107476,0.0014580864,0.0027240643
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.059542146,0.08663331,0.031870615,0.82195395
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.11130437,0.82243425,0.006684347,0.05957694
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.023645004,0.016250959,0.88727224,0.07283174
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.16134022,0.015006978,0.0042995713,0.8193532
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.09174889,0.5279784,0.09766619,0.28260648
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.68578625,0.052882157,0.038689412,0.2226422
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.091677696,0.018052408,0.8698138,0.02045606
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.012426504,0.9871595,0.00029224335,0.00012182516
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.081710525,0.03005962,0.00975893,0.8784709
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.04578677,0.23252438,0.3833679,0.33832097
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.25603172,0.021016363,0.026985545,0.69596636
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.022777788,0.9685362,0.002555597,0.0061305584
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.0040685125,0.99553216,0.0002600913,0.00013921685
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.027506763,0.045350987,0.12327677,0.8038655
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.8913911,0.013535058,0.064572155,0.030501725
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.2954977,0.029258233,0.55206233,0.12318176
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.009113461,0.9895522,0.001022502,0.00031184548
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.004314976,0.0029656368,0.9918697,0.0008496691
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.012392998,0.0025977134,0.9844977,0.0005115201
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.65685576,0.053918004,0.24164374,0.047582474
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.56784105,0.087081246,0.041134268,0.30394343
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.35095027,0.16577718,0.032643463,0.4506291
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.014592616,0.01136474,0.5475839,0.42645875
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.032741673,0.95685196,0.0047168853,0.00568965
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.9850213,0.012399589,0.0017863301,0.00079267914
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.07717144,0.06810355,0.025053896,0.8296711
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.106783204,0.083162844,0.021026859,0.7890271
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.8879774,0.030384915,0.017312802,0.06432487
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.41993105,0.11302291,0.41993105,0.04711496
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,False,0.13557526,0.12736118,0.36853176,0.36853176
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,True,0.19591442,0.04953492,0.5325506,0.2220001
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.0013230589,0.0011675953,0.997195,0.000314254
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.004311471,0.002456602,0.0021679436,0.99106395
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.04582069,0.029584063,0.9203332,0.004261988
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.0053816456,0.0053816456,0.9050536,0.084183104
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.0015941716,0.0008015998,0.0014975856,0.99610656
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.021714441,0.019162927,0.03580106,0.92332155
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.78705686,0.17561613,0.006809376,0.030517505
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.9172137,0.07528948,0.0037484427,0.0037484427
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.025737531,0.9657937,0.003707843,0.0047609643
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.07437846,0.9061151,0.0073644645,0.012141949
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.18614177,0.3068959,0.060431387,0.4465309
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.008566892,0.990198,0.00033217442,0.0009029437
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.09205531,0.014117139,0.52974176,0.36408585
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.18858077,0.10094001,0.12960954,0.5808697
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.15613891,0.69976604,0.022493944,0.121601105
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.09386199,0.8905378,0.0043899836,0.011210216
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.13822065,0.48243746,0.047767777,0.3315741
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.061204217,0.24206737,0.07858778,0.6181407
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.9516867,0.041814197,0.0023589956,0.004140166
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.9575385,0.030780025,0.0028629883,0.008818625
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.015965061,0.09187258,0.020499544,0.8716628
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.2365096,0.64289975,0.021998819,0.09859187
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.9006666,0.05757769,0.014557919,0.027197774
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.014038226,0.98415565,0.0012266465,0.0005794268
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.8019815,0.1393635,0.0073859943,0.05126896
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.17440052,0.19762167,0.15390792,0.47406977
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.04377864,0.4706647,0.11900268,0.36655405
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.98464185,0.009653089,0.0021538953,0.003551173
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.08546426,0.051836696,0.051836696,0.81086236
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.7340172,0.06827424,0.05317203,0.14453655
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.0043154154,0.0019149539,0.0017989328,0.99197066
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,True,0.24423769,0.11536972,0.0544968,0.5858958
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.007565331,0.0005480308,0.99086285,0.0010238562
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.01872465,0.31179342,0.009415345,0.66006666
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.0628522,0.06690581,0.86764777,0.00259422
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,False,0.043811195,0.026572833,0.8799714,0.04964459
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.005864105,0.002770007,0.0051750545,0.9861908
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,True,0.07294566,0.03667938,0.1061353,0.7842397
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.000623574,0.00316677,0.0012401249,0.99496955
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.025467172,0.00826798,0.9556486,0.010616297
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.1818225,0.052093018,0.5600527,0.20603187
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.16501299,0.14562345,0.11341165,0.5759519
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,True,0.19173436,0.04847804,0.09056889,0.66921866
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.000854521,0.001408867,0.99753356,0.00020296653
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,False,0.5194318,0.31505135,0.016697109,0.14881971
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.9923458,0.0059007043,0.00066204066,0.0010915204
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.025094496,0.025094496,0.00814699,0.94166404
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,True,0.1938989,0.31968525,0.07593191,0.410484
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.025686694,0.9638861,0.0030678383,0.0073593613
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.0011689047,0.9983133,0.00020312518,0.0003146064
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.53694457,0.09330697,0.32567334,0.044075094
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.0040544257,0.0021701779,0.9920853,0.0016901362
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.8756333,0.092291065,0.016037785,0.016037785
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.37363654,0.54363793,0.013609709,0.06911581
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.004048817,0.0027827083,0.9907128,0.0024557316
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,True,0.981781,0.010906601,0.0006972357,0.0066151884
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.00967213,0.9865841,0.00079393684,0.0029498332
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.0740382,0.014578986,0.9019699,0.0094129015
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.9955739,0.004068683,0.00017876546,0.00017876546
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.99350125,0.005213416,0.00062265375,0.0006628115
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.14876276,0.35686332,0.27792543,0.21644855
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,True,0.03963496,0.0421912,0.12208429,0.79608953
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.18745562,0.7414014,0.017436089,0.053706937
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,True,0.0061849705,0.013938046,0.002744564,0.9771325
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.07726347,0.07726347,0.73305535,0.11241768
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.9930513,0.002620283,0.00096394826,0.00336451
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.1516364,0.07162797,0.7700732,0.0066624386
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.0027898338,0.0007993008,0.99324965,0.003161296
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.688952,0.064082526,0.093239516,0.15372598
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.07237583,0.0071661766,0.038739987,0.88171804
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.020264959,0.0025764005,0.97642046,0.00073815114
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.0894433,0.032904353,0.84861445,0.02903799
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.039599176,0.009405629,0.33155987,0.61943537
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.0217132,0.038107846,0.016910257,0.9232687
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.008048287,0.9902518,0.00090299273,0.0007968883
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.001921432,0.0020453536,0.0007068553,0.9953264
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.50629824,0.14505687,0.04155949,0.30708542
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,True,0.025673458,0.054350708,0.06978769,0.85018814
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.01513428,0.04661686,0.0019241077,0.9363247
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.0011680389,0.0011680389,0.9975739,9.006949e-05
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.003172433,0.9967488,5.1277606e-05,2.7446922e-05
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.16992919,0.14996198,0.2181934,0.46191543
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.0062211733,0.007988145,0.0029386743,0.982852
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,True,0.06656485,0.20503417,0.09685129,0.6315497
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.23340671,0.007986738,0.49412203,0.26448447
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.9916803,0.005539481,0.0016894463,0.0010907884
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.6787631,0.19446889,0.015962979,0.11080503
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.8671548,0.117356636,0.007502359,0.00798622
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.0520883,0.09731377,0.035799734,0.8147982
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,True,0.029579114,0.0027512864,0.86442846,0.10324126
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.0024559572,0.00084875606,0.99080384,0.005891535
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.49378562,0.07572448,0.04592922,0.3845606
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.99401736,0.0031637396,0.00035496172,0.0024639228
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.05846507,0.051595245,0.7581866,0.13175307
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.8107135,0.109718144,0.05182718,0.027741091
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.04476095,0.023958812,0.13787344,0.79340684
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,False,0.010178984,0.007447103,0.006995906,0.97537804
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.0045983777,0.001402426,0.9929731,0.0010260367
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,True,0.030639173,0.0028498871,0.17631628,0.7901947
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,False,0.04469865,0.00685476,0.8977964,0.050650205
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.99824274,0.0014098686,0.00021621035,0.00013113821
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.92918646,0.0091094235,0.0594009,0.0023032231
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.007871313,0.0022551687,0.021396447,0.96847713
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.66195315,0.061571237,0.24351896,0.032956704
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.97127706,0.010136186,0.0018750059,0.016711744
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.00551802,0.002606528,0.0040370696,0.9878384
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.33302218,0.057870578,0.27608508,0.33302218
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.04149358,0.010491219,0.0036256686,0.9443895
