0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceD_probs
Which of the following elements is a metal?,S,Se,I,Ga,D,False,0.18030016,0.5553636,0.12391837,0.1404179
How many ribs are there in the human body?,18,24,30,42,B,False,0.6940243,0.2553173,0.026910244,0.023748206
Which of these snakes is poisonous?,anaconda,boa constrictor,copperhead,python,C,False,0.0068142046,0.89248466,0.05035054,0.05035054
What's unique about a skeleton key?,It opens many locks,It's made of bone,It's extremely old,It hangs in a closet,A,False,0.2868353,0.68808216,0.00674572,0.018336767
What color is a ruby?,red,black,yellow,blue,A,True,0.96344805,0.032967377,0.0027061272,0.0008785509
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,False,0.06989806,0.7514749,0.04804018,0.13058676
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,False,0.00030759245,0.124091655,0.8091792,0.06642147
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.02017666,0.97216594,0.0018767217,0.0057807104
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.00033501294,0.9986595,0.0003796194,0.0006258866
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.00017950808,0.99970967,1.473492e-05,9.608375e-05
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,False,0.06764542,0.5663882,0.09842351,0.26754284
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,False,0.040297013,0.2627695,0.14065038,0.55628306
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.013223791,0.9270593,0.027994765,0.031722225
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,True,0.05480008,0.8572175,0.025885725,0.06209663
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.0034632254,0.9602564,0.0136973215,0.022583067
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.001093926,0.9342771,0.004902636,0.059726335
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.17684586,0.54472363,0.021121226,0.25730923
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.08398352,0.7968135,0.011365933,0.10783698
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.030022096,0.41444224,0.5321544,0.023381231
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.7953407,0.13820949,0.008835437,0.05761429
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.07493925,0.29639047,0.14000495,0.48866528
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.10506655,0.87971145,0.0076109953,0.0076109953
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.00013975336,0.9993687,0.00023041431,0.00026109364
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.19615348,0.60419524,0.026546486,0.17310484
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.0010319554,0.998701,0.00015825547,0.00010876729
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.0008180656,0.08344496,0.89711785,0.018619087
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,True,0.09224856,0.41342935,0.3219791,0.17234299
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.09548467,0.5494763,0.25955424,0.09548467
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.28711867,0.6887619,0.014294797,0.009824661
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.066064075,0.91198635,0.008940799,0.013008786
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.00020341753,0.9997501,1.8920777e-05,2.7529568e-05
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.84473234,0.14679247,0.0034522281,0.005022962
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.0054766745,0.14124529,0.81281054,0.040467452
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.117697865,0.10386799,0.76748645,0.010947606
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.00020328954,0.9991211,0.0003797949,0.00029578453
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.0011649824,0.9949635,0.0016950396,0.0021764738
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.0020136484,0.55832887,0.0048304913,0.43482697
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.8562265,0.10226168,0.012213415,0.02929846
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.005001117,0.032611378,0.9530442,0.009343316
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,7.483602e-05,0.9997888,8.4800326e-05,5.1434e-05
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.00020063514,0.010954307,0.98607534,0.0027696826
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.0003720836,0.020315073,0.9788351,0.00047776476
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.84682345,0.14715585,0.0020990656,0.0039215707
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.46207094,0.46207094,0.03792909,0.03792909
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.005195764,0.99013734,0.0040464653,0.0006205455
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.00062095904,0.41302568,0.11833384,0.46801943
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.008303016,0.9596982,0.0199179,0.0120808175
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.99843055,0.0015010795,5.820317e-05,1.0114195e-05
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.00487763,0.9295118,0.0408399,0.02477065
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.04704317,0.34760463,0.09959039,0.50576174
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.075045235,0.91423815,0.0069802944,0.0037362825
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.8562265,0.11587766,0.015682336,0.012213415
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.008548382,0.9880586,0.001485486,0.0019074018
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.01518082,0.93920404,0.041265745,0.0043493775
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.0005180816,0.72951317,0.2683729,0.0015958037
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.035954826,0.18259367,0.059279483,0.72217196
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.010428276,0.1439579,0.8284205,0.01719332
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.010767636,0.31467643,0.66617006,0.008385844
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.00024398525,0.16228476,0.0133211445,0.82415
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.009818345,0.8838193,0.049861673,0.056500673
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.8796067,0.10505404,0.008623361,0.0067158802
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.36503324,0.60183805,0.026442919,0.0066858167
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.0021729388,0.99334747,0.0013179539,0.0031616073
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.08414173,0.9046088,0.0012002172,0.010049296
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.12742184,0.83089477,0.022142595,0.019540772
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.002800232,0.9969517,0.00013941535,0.00010857678
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.0059941937,0.28881642,0.6114244,0.09376497
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.06112063,0.27392367,0.21333195,0.45162377
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.0027832596,0.99090904,0.0031538464,0.0031538464
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.012332589,0.9796989,0.005825503,0.0021430827
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.032170687,0.9401653,0.017219728,0.010444293
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.016819054,0.91828924,0.058704264,0.0061873845
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.95239073,0.041845128,0.0007664203,0.004997688
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.11263344,0.83225477,0.0469526,0.008159138
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.00017931145,0.99861455,0.00029563456,0.00091061863
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.009443064,0.45499226,0.019990966,0.5155738
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.91346633,0.08496561,0.0007350965,0.00083297346
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.0066504516,0.98701453,0.005179377,0.0011556752
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.69308275,0.28891987,0.0067947437,0.011202639
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.018854916,0.90848076,0.045230594,0.027433742
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.13134252,0.66701233,0.07030258,0.13134252
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.9872184,0.010967005,0.0010200904,0.0007944472
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.024569914,0.71803814,0.16021597,0.097175896
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.03573079,0.4352901,0.03573079,0.4932483
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.045397267,0.3801067,0.021444151,0.55305195
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.06880947,0.7397715,0.07797134,0.11344764
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.0002129286,0.07580783,0.9235285,0.00045076988
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.004425216,0.95558065,0.0072959485,0.03269817
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.66290575,0.3131345,0.020018019,0.003941782
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.9639452,0.012134279,0.015580723,0.00833976
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,False,0.08400456,0.7033616,0.07413376,0.13850011
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.41927654,0.19805221,0.012661055,0.37001023
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.0011690969,0.19661187,0.19661187,0.6056072
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.0003319351,0.009700566,0.9894846,0.00048296273
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.13579233,0.608579,0.11983631,0.13579233
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.54569787,0.42498994,0.016478648,0.012833584
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.0065365825,0.9701148,0.009510671,0.013837945
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.00065599114,0.18188816,0.8151662,0.002289634
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.032606885,0.9529129,0.010585906,0.0038943375
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.8969578,0.057340592,0.02708578,0.018615765
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.0021796033,0.9963941,0.0006244668,0.00080183125
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.017115185,0.82465583,0.05973787,0.098491095
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.11370104,0.8401434,0.013579653,0.032575894
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.0009094847,0.9973711,0.00055163034,0.0011678014
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.64832765,0.3470248,0.0043683974,0.0002792623
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.0035438437,0.01236923,0.9826096,0.0014772938
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.22335783,0.68799055,0.04983787,0.03881377
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.0007090092,0.99835926,0.00037950528,0.0005521769
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.000998049,0.025740024,0.96588725,0.00737464
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.01009614,0.17895837,0.80203575,0.008909812
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.0024707764,0.9967823,0.0002604179,0.00048652472
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.009572229,0.976394,0.00745486,0.006578891
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.6357214,0.3002935,0.059131302,0.0048537925
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.8514948,0.10169655,0.02913655,0.017672211
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.039443597,0.79224586,0.09462028,0.07369035
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.023277737,0.7708528,0.17200051,0.03386891
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.0019089504,0.9888608,0.0051890654,0.004041248
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.0022306729,0.8999176,0.023981992,0.073869735
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.00019281752,0.04718089,0.94765353,0.0049728295
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,False,0.012377754,0.98328674,0.0024373243,0.00189819
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.041227285,0.9383287,0.01947439,0.0009695728
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.00031231914,0.06744216,0.93101025,0.0012352462
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.018130856,0.19492507,0.7709436,0.016000424
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.19676742,0.68678576,0.023500515,0.09294634
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.000329212,0.017974367,0.9813672,0.000329212
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.0019066072,0.98764694,0.0045737126,0.0058727637
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.062053006,0.6671327,0.079677634,0.19113672
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.009728439,0.6018772,0.023337312,0.365057
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.017940084,0.97949535,0.0004219103,0.0021426375
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.026836334,0.7842727,0.034458537,0.15443245
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.8556863,0.13122375,0.012205709,0.0008841786
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.014446324,0.8937624,0.03465493,0.057136316
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,False,0.0005366189,0.5884741,0.0065373564,0.40445194
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.0003551764,0.05973148,0.9343576,0.0055558933
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.0008039977,0.99908626,5.1397856e-05,5.8241396e-05
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.14127322,0.49309197,0.16008352,0.20555131
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.00094733085,0.4907295,0.07525581,0.43306726
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.14377987,0.56866044,0.14377987,0.14377987
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.18913007,0.5825616,0.06140154,0.1669067
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.9898801,0.009704443,0.00025861466,0.0001568577
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.4361517,0.56002986,0.0025934528,0.0012250604
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.25730923,0.54472363,0.021121226,0.17684586
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.039556254,0.6187639,0.25793916,0.08374059
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.21556492,0.3136451,0.11538358,0.35540646
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.0018759489,0.022853736,0.9717656,0.003504734
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.017091641,0.9331719,0.024868188,0.024868188
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.46598044,0.46598044,0.038250003,0.029789131
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.0045837406,0.98981243,0.0024535,0.0031503562
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.93145806,0.046374563,0.015055617,0.00711177
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.059432458,0.43914977,0.23505995,0.2663578
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.9657268,0.012156706,0.006507016,0.01560952
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.008183443,0.04155895,0.9458774,0.004380281
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.95869327,0.03717257,0.0014413369,0.002692772
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,False,0.21727404,0.59061205,0.14933011,0.042783797
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.9981754,0.0017005114,6.593598e-05,5.8188296e-05
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.15069881,0.28154245,0.46418503,0.10357368
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.016595038,0.33332026,0.027360592,0.6227242
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,True,0.000996255,0.032991435,0.9641511,0.0018612494
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.70454305,0.29369724,0.0008249351,0.00093477394
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.0012272329,0.1607358,0.021753224,0.8162837
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.93832797,0.0599853,0.0005880752,0.001098669
