0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceD_probs
What's unique about a skeleton key?,It opens many locks,It's made of bone,It's extremely old,It hangs in a closet,A,False,0.20809822,0.64098763,0.052615467,0.09829864
What color is a ruby?,red,black,yellow,blue,A,True,0.82463914,0.16238108,0.0038188368,0.0091609135
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,True,0.12182309,0.33114946,0.12182309,0.42520434
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,0.071465045,0.28264976,0.11782595,0.52805924
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.19225423,0.7603802,0.017882429,0.02948314
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.059858248,0.8263176,0.015134536,0.09868956
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.084219575,0.7990531,0.021294042,0.09543328
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.21487516,0.27590516,0.054328952,0.45489073
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,False,0.03804114,0.17048857,0.11717497,0.67429537
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.14459555,0.27014005,0.23839776,0.3468667
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,True,0.15614554,0.3745737,0.094707064,0.3745737
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.079661585,0.45842078,0.24537498,0.21654265
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.07835826,0.5789936,0.069150925,0.27349722
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.39181924,0.39181924,0.053026967,0.16333455
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.19608754,0.47038957,0.08174145,0.2517814
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.16992919,0.46191543,0.14996198,0.2181934
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,False,0.2348852,0.30159858,0.07625606,0.38726023
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.13414225,0.2506107,0.36463642,0.2506107
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.22207303,0.60365707,0.092573814,0.0816961
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.12939295,0.744605,0.037071697,0.08893039
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.30595228,0.34668934,0.04140614,0.30595228
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.32020348,0.59821886,0.03824285,0.04333483
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.10408535,0.24968778,0.36329356,0.2829333
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.17968166,0.23071584,0.15856852,0.4310339
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.15614554,0.3745737,0.094707064,0.3745737
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.5396945,0.32734126,0.050199408,0.082764834
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.29514402,0.3789724,0.12303433,0.20284933
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.117491096,0.8681483,0.008511026,0.0058495374
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.50496924,0.39327043,0.0414504,0.060309976
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.24293727,0.35347164,0.21439138,0.18919975
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.18520358,0.34600583,0.30534908,0.16344157
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.12155144,0.69948024,0.057416834,0.12155144
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.084440924,0.8011532,0.039887067,0.07451886
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.1479024,0.4020404,0.04801688,0.4020404
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,False,0.31015885,0.39825183,0.07842044,0.21316886
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.10911564,0.14010724,0.2617548,0.48902234
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.12103118,0.7892224,0.03929307,0.050453298
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.038095687,0.31897128,0.36144182,0.28149116
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.04075233,0.38664734,0.496465,0.076135375
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.71633303,0.2635242,0.013120097,0.0070226816
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.26257905,0.43291965,0.12403356,0.18046775
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.10957302,0.71450585,0.1241625,0.051758632
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.101476185,0.4547847,0.08955242,0.35418668
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.1014372,0.5837308,0.16724168,0.14759026
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.67693037,0.28218657,0.020441527,0.020441527
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.2457259,0.52020174,0.04270076,0.19137153
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.21230327,0.30889943,0.12876844,0.3500289
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.18858075,0.5808696,0.100940004,0.12960954
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.40464,0.31513393,0.14885874,0.13136737
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.18926467,0.7485563,0.01994835,0.04223066
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.25392184,0.60912687,0.0642015,0.07274983
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.030866377,0.7025155,0.20127407,0.065344125
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.09754487,0.26515445,0.14192696,0.49537373
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.21701743,0.4054419,0.24591295,0.13162771
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.11326103,0.57518697,0.21159947,0.09995251
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.016590934,0.1389142,0.045098837,0.79939604
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.12057516,0.37139764,0.13662957,0.37139764
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.45796934,0.45796934,0.07023188,0.013829476
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.20902108,0.5014155,0.1267777,0.16278577
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.07902471,0.6616658,0.06973906,0.18957043
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.1803582,0.38181832,0.14046311,0.29736042
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.31444588,0.45751604,0.07950437,0.14853372
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.16764161,0.75131756,0.03301059,0.048030123
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.45751604,0.31444588,0.07950437,0.14853372
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.08691069,0.16237053,0.18398991,0.56672883
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.13584025,0.41841742,0.119878605,0.3258638
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.18109438,0.63208145,0.04578783,0.14103644
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.16888215,0.3575235,0.11607089,0.3575235
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.12782294,0.5055495,0.23880467,0.12782294
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,False,0.28096667,0.46323574,0.062692136,0.19310538
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.135644,0.6888571,0.093226664,0.08227225
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.11293584,0.34786686,0.14501248,0.3941848
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.069150925,0.27349722,0.07835826,0.5789936
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.54357636,0.4233377,0.01860016,0.014485819
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.07828449,0.655468,0.10051928,0.16572826
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.34062505,0.56159574,0.02177543,0.076003715
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.17968169,0.43103397,0.15856855,0.23071587
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.18934473,0.45421442,0.16709615,0.18934473
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.51860994,0.40389383,0.02925797,0.04823824
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.15856852,0.23071584,0.17968166,0.4310339
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.13136736,0.31513393,0.14885873,0.40463996
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.08788818,0.3067599,0.09959036,0.50576156
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.22787347,0.37569985,0.13821225,0.25821447
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.053482577,0.5749919,0.27160692,0.099918604
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.17445548,0.5373607,0.064178586,0.22400527
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.24026531,0.44887468,0.16513178,0.14572828
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,False,0.32179603,0.36464268,0.11838214,0.19517916
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.11326103,0.21159947,0.09995251,0.57518697
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,True,0.3111985,0.16657256,0.06943777,0.45279115
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.032836057,0.35302088,0.214118,0.40002507
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.05839472,0.5540337,0.33603844,0.051533163
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.16609868,0.3103132,0.21327494,0.3103132
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.3531313,0.45342955,0.07879424,0.114644945
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.12112309,0.4227611,0.19969821,0.25641757
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.017312288,0.18612464,0.7361372,0.06042582
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.21858883,0.46275255,0.03798504,0.28067362
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.7028037,0.20135663,0.044928733,0.05091093
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.19065768,0.75406575,0.017733928,0.037542723
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.16198863,0.44033074,0.16198863,0.23569207
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.25771952,0.4814834,0.08366927,0.17712785
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.050604016,0.89697766,0.007760377,0.044657886
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.5306219,0.36469075,0.023313899,0.081373505
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.30340108,0.3895747,0.20852432,0.09849991
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.17874719,0.62388897,0.074512914,0.12285102
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.13429491,0.6820058,0.049404338,0.13429491
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.10244517,0.24575318,0.5202595,0.1315422
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.28718966,0.5365409,0.056550995,0.11971847
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.3454309,0.5695193,0.025022931,0.060026888
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.13589571,0.53747797,0.072739735,0.2538866
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,False,0.34032014,0.4369797,0.12519678,0.09750336
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,False,0.119878605,0.41841742,0.13584025,0.3258638
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.20663035,0.3860363,0.14201483,0.26531863
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.219266,0.36150852,0.17076454,0.24846093
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.09576103,0.48631462,0.12295959,0.29496473
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.11457409,0.65932834,0.03719676,0.18890074
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.037530877,0.40349492,0.31424215,0.24473205
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,False,0.38801318,0.49821877,0.04634157,0.06742658
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.13019146,0.40101793,0.3538971,0.11489356
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.015852818,0.2188414,0.674079,0.091226675
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.16292238,0.3908305,0.23705068,0.2091965
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.18413115,0.38980564,0.036257576,0.38980564
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,False,0.07209418,0.5327079,0.3231037,0.07209418
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.14121081,0.43495992,0.16001281,0.26381654
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.1152956,0.31340593,0.1152956,0.45600292
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.14591242,0.3966311,0.06082535,0.3966311
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.29494116,0.5510226,0.031086568,0.122949764
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.18780005,0.51049346,0.11390649,0.18780005
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.57899386,0.3099131,0.041942175,0.069150954
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.11712428,0.4088039,0.1931053,0.28096655
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.0918826,0.36340275,0.015966803,0.52874786
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.018254878,0.19625846,0.5334858,0.25200084
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.19640793,0.77680844,0.012555939,0.014227743
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.18639418,0.27120194,0.27120194,0.27120194
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.08225257,0.41771302,0.0267035,0.47333086
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.27933705,0.46054894,0.09068746,0.16942649
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.20279564,0.26039475,0.1579374,0.37887213
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.5265528,0.41007972,0.029706076,0.03366139
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.5260313,0.4096736,0.026189556,0.03810558
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.17025183,0.31807232,0.10326296,0.40841293
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.1395752,0.33482352,0.23012061,0.29548073
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.23257597,0.29863346,0.20524758,0.2635431
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.0041688657,0.050787184,0.9002244,0.04481953
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.13527258,0.68697083,0.07240619,0.10535039
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,False,0.41558406,0.5336205,0.020690711,0.030104807
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.1434421,0.72845906,0.041096848,0.08700203
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.4265881,0.33222714,0.039678875,0.20150594
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.23816717,0.39267126,0.09928284,0.26987875
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.5250523,0.36086282,0.03356547,0.080519386
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.2181934,0.46191543,0.16992919,0.14996198
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.21049342,0.39325345,0.18575977,0.21049342
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.52638847,0.31927076,0.0914726,0.06286814
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.6899207,0.28760174,0.012636339,0.009841191
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.25827426,0.3757868,0.10766473,0.25827426
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.10972331,0.38297197,0.12433279,0.38297197
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.15963732,0.49171755,0.26319745,0.0854477
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.46808425,0.46808425,0.029923623,0.03390791
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.0817241,0.36626202,0.0817241,0.47028974
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,False,0.31375852,0.45651594,0.061782714,0.16794284
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.00803032,0.08633408,0.18276924,0.72286636
