0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp10k_correct,llama_7B_alpacalong_20000_2/ckp10k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceD_probs
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.32824787,0.11343943,0.42147863,0.13683407
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.3860056,0.16091107,0.3860056,0.06707772
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,False,0.34231928,0.18323031,0.38789856,0.086551875
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,False,0.35590303,0.1789593,0.403291,0.061846677
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.56962156,0.12709975,0.26907018,0.03420843
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.3608395,0.18144149,0.4088847,0.048834316
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.5279257,0.15125325,0.2825783,0.038242813
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.4219747,0.15523581,0.32863423,0.09415528
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.44662353,0.12020709,0.39414388,0.039025526
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,False,0.46120882,0.15938951,0.31698388,0.062417824
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,False,0.4253124,0.13807872,0.3753369,0.061272062
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.3435931,0.23614785,0.3435931,0.07666598
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,False,0.4447559,0.1443911,0.39249572,0.018357268
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.4236383,0.13753523,0.3738595,0.06496704
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.48765832,0.15831947,0.29577973,0.05824248
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.4015744,0.1896903,0.35438818,0.054347184
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.5251808,0.124741375,0.31853828,0.03153956
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.382405,0.19228531,0.382405,0.042904653
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,False,0.48936284,0.19163723,0.27883056,0.040169347
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.51877356,0.158217,0.27767947,0.04532993
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.4957267,0.12533934,0.34070766,0.03822634
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.38084772,0.17989972,0.38084772,0.058404893
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,False,0.33860385,0.15994513,0.43477595,0.06667505
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,False,0.5244706,0.17027068,0.2807289,0.024529818
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.36471066,0.14282274,0.43992504,0.052541554
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,False,0.3568336,0.16855626,0.40434545,0.070264705
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.39555195,0.12063653,0.39555195,0.08825957
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,False,0.35644996,0.1231858,0.4872093,0.03315501
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.35792255,0.1401645,0.4055794,0.09633355
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,False,0.5675261,0.09862125,0.30377483,0.030077782
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.5299371,0.25032455,0.19495296,0.024785489
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.3982416,0.15595365,0.3982416,0.04756318
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.3115502,0.17751594,0.45330286,0.057630993
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.32499838,0.1851785,0.41730618,0.07251694
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,False,0.3442191,0.17308423,0.39005134,0.09264531
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.49500194,0.13322797,0.31959727,0.05217282
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.44701678,0.12807246,0.39449093,0.030419873
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.38789856,0.18323031,0.34231928,0.086551875
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.36600903,0.19591053,0.36600903,0.07207145
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.4334798,0.13220388,0.38254458,0.05177178
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,False,0.48383778,0.13862185,0.33253652,0.04500393
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.5340572,0.14373955,0.28586024,0.03634305
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.45611233,0.15762821,0.35522065,0.031038834
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,False,0.4125157,0.15175605,0.36404383,0.07168448
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.50480175,0.1126365,0.32592452,0.056637187
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.44817185,0.18682583,0.30802372,0.05697866
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,False,0.4795502,0.14625455,0.2908619,0.08333333
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.47077906,0.15283959,0.3235614,0.05281995
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.4038897,0.23012942,0.3348363,0.031144628
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.46293208,0.124596484,0.36053187,0.05193954
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,False,0.42183408,0.19926031,0.3285247,0.050380897
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,False,0.40841293,0.17025183,0.31807232,0.10326296
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.38073868,0.15871549,0.38073868,0.07980716
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,False,0.5781056,0.106938794,0.27307776,0.041877832
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.41865888,0.11268051,0.41865888,0.050001673
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.3838182,0.14119883,0.3838182,0.09116481
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,False,0.38473278,0.10354942,0.43595937,0.07575838
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,False,0.42282647,0.10690727,0.42282647,0.047439817
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.3860056,0.16091107,0.3860056,0.06707772
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.3583592,0.1692769,0.40607417,0.06628978
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.4967047,0.1612564,0.26586688,0.076172136
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.45845,0.19111039,0.31508777,0.03535187
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.4305473,0.15838951,0.31499514,0.09606809
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,True,0.45162424,0.17685859,0.31039652,0.061120693
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.49402294,0.16038576,0.29964006,0.045951292
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,False,0.43475166,0.1411432,0.383667,0.040438205
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.3936361,0.18594053,0.3936361,0.026787274
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.37815115,0.14808612,0.37815115,0.09561158
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,True,0.37463313,0.17696416,0.37463313,0.07376964
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,False,0.3110539,0.18866372,0.45258075,0.047701657
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.39434424,0.1749892,0.34800756,0.08265904
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.3432708,0.13442679,0.44076845,0.08153397
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,False,0.49264666,0.10992433,0.33859077,0.058838256
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.52536976,0.14140135,0.28121018,0.052018654
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.54735804,0.114732474,0.29297966,0.044929884
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.46293208,0.124596484,0.36053187,0.05193954
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.3923763,0.1972992,0.34627086,0.06405367
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,False,0.32868606,0.17593296,0.42204124,0.07333977
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,False,0.4253124,0.13807872,0.3753369,0.061272062
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.41211712,0.17179598,0.36369208,0.052394815
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,False,0.51045716,0.1212442,0.35083175,0.017466882
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.43801215,0.18259063,0.3411242,0.038273074
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.43989515,0.16182838,0.32183418,0.076442316
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,True,0.3390646,0.20565309,0.38421053,0.0710718
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.40635642,0.14949018,0.40635642,0.037797038
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.36856088,0.15363903,0.4176342,0.060165912
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,False,0.44566765,0.15401863,0.3470863,0.053227413
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.48816994,0.102325976,0.38018712,0.029316884
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.33137912,0.20099159,0.4254992,0.042130128
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.34746096,0.18598245,0.39372486,0.07283178
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,False,0.41563836,0.119082384,0.41563836,0.049640924
In what year did the Great Depression begin?,1884,1929,1953,1975,B,False,0.36064857,0.19304128,0.36064857,0.085661545
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,False,0.31333408,0.13904116,0.51660055,0.031024273
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.48996475,0.09647978,0.29717866,0.116376825
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.43036538,0.20329021,0.3351689,0.031175565
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,False,0.3728539,0.16545291,0.39690092,0.0647923
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.35932818,0.1241805,0.46138653,0.055104766
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,True,0.5232939,0.18084554,0.24718654,0.048673917
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,False,0.5462674,0.13811803,0.25803843,0.057576157
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.3315741,0.13822065,0.48243746,0.047767777
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.3858323,0.18225427,0.3858323,0.0460811
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.39380243,0.11282629,0.39380243,0.09956885
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.36571556,0.14321628,0.41441002,0.07665815
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.46288037,0.109943725,0.3604916,0.066684246
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,False,0.34975892,0.21213952,0.39632878,0.041772746
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.5049448,0.14466912,0.30626452,0.044121582
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.34192002,0.20738497,0.38744614,0.06324884
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.4232673,0.15571134,0.3735321,0.047489278
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.42138693,0.16501749,0.37187266,0.041722957
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,False,0.46264306,0.09109982,0.40828106,0.037976056
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.3465161,0.1444494,0.44493547,0.064099036
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.42000514,0.1363557,0.37065324,0.07298595
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.3251464,0.19721127,0.41749626,0.06014604
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.3604916,0.109943725,0.46288037,0.066684246
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.4805124,0.09461851,0.37422344,0.050645635
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.5016055,0.15298104,0.30423912,0.04117429
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,False,0.40388957,0.20308843,0.33483618,0.058185812
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.5215174,0.19185553,0.2622354,0.024391694
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.41191664,0.1423546,0.41191664,0.033812176
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.26245183,0.18038031,0.46061727,0.09655063
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,False,0.50285995,0.15336363,0.30499998,0.038776398
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,False,0.4763446,0.15464644,0.32738653,0.041622523
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,False,0.49697435,0.17174974,0.3014302,0.029845629
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.42877105,0.122844964,0.37838912,0.06999495
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.64539415,0.1053577,0.23742725,0.011820806
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.51447535,0.13846916,0.31204507,0.035010487
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.482238,0.107601844,0.33143702,0.07872319
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.48373103,0.12230636,0.33246318,0.061499503
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.42155826,0.14568664,0.37202385,0.06073123
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,True,0.37187266,0.16501749,0.42138693,0.041722957
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.27472824,0.17737788,0.4529503,0.09494354
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,True,0.33631596,0.15886441,0.38109592,0.12372373
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,False,0.42060778,0.15473296,0.37118506,0.05347428
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.40252137,0.16779587,0.35522386,0.07445897
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.43735427,0.19407478,0.34061185,0.027959121
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.5289894,0.18281384,0.24987689,0.038319863
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.6123687,0.113276824,0.23980702,0.034547478
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.39005134,0.17308423,0.3442191,0.09264531
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.3899434,0.1841962,0.34412384,0.08173657
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.46906662,0.1621051,0.32238448,0.046443887
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.3230339,0.14334543,0.47001153,0.063609146
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.43396434,0.12433287,0.38297218,0.058730688
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.43036538,0.20329021,0.3351689,0.031175565
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.55542994,0.13192616,0.27928773,0.03335616
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,True,0.43114102,0.19131766,0.3154295,0.062111758
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.4527238,0.1469779,0.35258165,0.047716737
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.50837064,0.18701911,0.2721112,0.032499045
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.4576669,0.115716316,0.35643134,0.0701855
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.5954429,0.18159983,0.193312,0.029645355
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,False,0.3583592,0.1692769,0.40607417,0.06628978
