0,1,2,3,4,5,llama2_7B_ds2_alpaca_52000/epoch1_correct,llama2_7B_ds2_alpaca_52000/epoch1_choiceA_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceB_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceC_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceD_probs
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,True,0.66082656,0.07892448,0.13012446,0.13012446
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,True,0.37866044,0.20268233,0.33416668,0.08449057
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.39768398,0.14629976,0.14629976,0.30971658
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,False,0.61908937,0.25807485,0.06525154,0.057584282
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,False,0.38253227,0.18069544,0.23201755,0.20475478
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.72015786,0.16068894,0.066985115,0.052168064
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.3300365,0.2570327,0.2570327,0.1558982
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.22210729,0.07210768,0.5328077,0.17297733
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.79023534,0.050518055,0.06486647,0.094380155
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,True,0.19291352,0.59421545,0.1502412,0.06262985
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,False,0.2220001,0.19591442,0.5325506,0.04953492
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.16187757,0.82208216,0.011726372,0.0043138913
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.23509625,0.4392176,0.14259307,0.18309313
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,False,0.66677696,0.21647078,0.054732386,0.06201992
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.1575668,0.1785466,0.48533994,0.1785466
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.7396525,0.04172834,0.05358025,0.1650388
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.22297142,0.22297142,0.47203052,0.08202661
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.6670184,0.16864866,0.10229059,0.06204238
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.28067362,0.21858883,0.46275255,0.03798504
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.10579201,0.88578564,0.0076635475,0.00075879396
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.63881963,0.20739436,0.08645484,0.06733109
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.14345716,0.16255826,0.56738406,0.1266005
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.17125405,0.03372192,0.6773229,0.117701076
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.05294144,0.9384095,0.0063229534,0.0023260848
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.28333288,0.6796803,0.03383929,0.003147544
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.4691808,0.1523207,0.32246295,0.056035656
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.7474155,0.061351597,0.12988134,0.061351597
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.13408476,0.055894848,0.77160454,0.038415927
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.032188483,0.9406854,0.025068415,0.002057741
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.015523655,0.017590607,0.9604145,0.0064712223
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.08402907,0.010035841,0.9033976,0.002537458
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.74343556,0.10061306,0.11400954,0.041941766
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.83048534,0.09918733,0.05309115,0.017236173
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.5567496,0.15951143,0.15951143,0.12422763
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.3538971,0.11489356,0.40101793,0.13019146
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.30340108,0.3895747,0.20852432,0.09849991
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.9851383,0.008523116,0.0058578467,0.00048084132
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.14350435,0.39008525,0.16261172,0.3037987
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.17584743,0.17584743,0.10665686,0.5416482
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.8292928,0.07713625,0.046785496,0.046785496
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.76746833,0.09166102,0.117695086,0.023175536
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.17432259,0.32567745,0.17432259,0.32567745
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.20383076,0.4889646,0.2617239,0.045480795
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.008339651,0.022669522,0.9639326,0.005058254
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.024962565,0.013361498,0.024962565,0.93671334
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.84722143,0.04218067,0.10118617,0.00941178
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.00920661,0.010432456,0.9390997,0.041261163
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.0035466147,0.0021511305,0.010924342,0.98337793
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.3247916,0.15342069,0.3247916,0.19699608
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.84729177,0.05416555,0.06954994,0.02899273
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.8617382,0.090826534,0.037862133,0.009573046
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.025056344,0.94023234,0.01519744,0.0195139
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.15393884,0.78176594,0.049976625,0.014318543
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.5337437,0.13495153,0.19635333,0.13495153
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.10303815,0.8627278,0.020289414,0.013944697
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.14852653,0.042553563,0.75428,0.05463986
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.16631185,0.1295238,0.3520822,0.3520822
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.16690671,0.5825617,0.18913008,0.061401546
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.44365427,0.50272614,0.03641736,0.017202342
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.9069026,0.0310325,0.0310325,0.0310325
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,True,0.3128364,0.16744927,0.27607715,0.24363723
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.9580921,0.022532167,0.012060599,0.0073151235
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.79630476,0.05090606,0.057684127,0.095105045
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.2828645,0.2828645,0.15140647,0.2828645
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,True,0.4420835,0.3901373,0.12665905,0.041120175
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.88116,0.081960656,0.030151637,0.0067277397
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.042013414,0.9562209,0.0012686952,0.0004968282
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.850877,0.07914389,0.054394744,0.015584356
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.45352235,0.18905625,0.24275303,0.11466841
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,True,0.34611315,0.16349226,0.34611315,0.14428142
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.923535,0.03160163,0.035809338,0.009054018
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.10405348,0.117908046,0.24961132,0.5284272
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.39677578,0.16540074,0.30900928,0.12881424
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.119866915,0.034342445,0.06416014,0.78163046
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.27998558,0.11671535,0.5230819,0.08021721
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.14541586,0.01053389,0.83681047,0.0072398293
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.32179603,0.36464268,0.11838214,0.19517916
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.28839782,0.082627356,0.6105382,0.018436655
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.7708528,0.03386891,0.17200051,0.023277737
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.24591295,0.13162771,0.21701743,0.4054419
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.15403712,0.03894668,0.6092286,0.19778757
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.06849022,0.0776096,0.34782207,0.5060781
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.05248255,0.01171044,0.93027544,0.0055316202
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.25562707,0.25562707,0.2896634,0.19908255
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.3520822,0.16631185,0.3520822,0.1295238
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.34445453,0.12671775,0.34445453,0.18437323
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.0065656025,0.01389938,0.9744218,0.005113296
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.3325367,0.54826033,0.07419897,0.045003947
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.98814386,0.0058757183,0.0051853033,0.00079519197
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.76876384,0.07150618,0.10404087,0.055689067
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.2918031,0.20055315,0.33065623,0.17698753
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.38869438,0.49909344,0.059608214,0.05260406
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.02565108,0.9625497,0.008327686,0.0034714963
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.79986554,0.03982296,0.1389958,0.021315694
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.052268006,0.016968938,0.9264726,0.004290419
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.6167398,0.17669892,0.15593624,0.050625086
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.10130354,0.84820414,0.032888442,0.017603915
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.09194631,0.02324767,0.8723624,0.012443581
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,True,0.8439508,0.07849966,0.0692757,0.008273803
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.4524234,0.5126629,0.025523981,0.009389749
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.26968646,0.0992121,0.57092625,0.06017518
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.96221614,0.009433235,0.022629155,0.0057215467
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.93137306,0.031869832,0.031869832,0.0048873974
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.4114753,0.13358647,0.36312568,0.09181255
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.11462182,0.24265438,0.40006945,0.24265438
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.0690129,0.6547762,0.08861432,0.18759653
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.20582493,0.38453156,0.11017014,0.29947346
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.21858883,0.46275255,0.28067362,0.03798504
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.9071769,0.016615525,0.031041887,0.045165677
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.205934,0.38473535,0.38473535,0.024595307
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.05183975,0.010207852,0.9188816,0.019070778
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.46667352,0.19453846,0.2830518,0.055736206
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.5967954,0.062901765,0.24878132,0.09152154
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.05861562,0.019029707,0.9169026,0.0054521025
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.24769352,0.21858875,0.4627524,0.07096538
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.5303059,0.092153355,0.3216468,0.05589383
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.41829523,0.17437139,0.119843595,0.28748983
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.029208308,0.9672463,0.0027167958,0.00082857587
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.025101166,0.013435686,0.019548807,0.9419143
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.5646805,0.12599726,0.18332492,0.12599726
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.35347164,0.21439138,0.24293727,0.18919975
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,False,0.03840306,0.7713461,0.018140322,0.17211059
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.012341036,0.005144509,0.9803699,0.0021445504
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.1467886,0.84471005,0.007308174,0.0011930267
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,True,0.32633543,0.19793247,0.3697865,0.10594561
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.047603462,0.061124057,0.14662899,0.74464345
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.2602784,0.48626408,0.17888656,0.07457101
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.6751331,0.09136933,0.17070039,0.06279717
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.941777,0.022148473,0.032225836,0.0038488274
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.47441372,0.47441372,0.030328253,0.020844284
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.8379729,0.1285073,0.02530459,0.008215196
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.27480915,0.12981066,0.24251823,0.35286194
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.8473635,0.047804974,0.08931145,0.015520004
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.004580323,0.0035671594,0.9890744,0.0027781064
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.30889943,0.21230327,0.3500289,0.12876844
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.9749374,0.008434861,0.010830576,0.0057971897
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.13369326,0.063152224,0.7693516,0.033802953
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.9610539,0.015533989,0.019946037,0.0034661016
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,True,0.13919958,0.22950132,0.4287649,0.2025342
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,False,0.39294818,0.07737609,0.025120337,0.50455546
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.041222084,0.017183922,0.9382103,0.0033837147
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.6570982,0.010621003,0.16614044,0.16614044
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,False,0.09255762,0.018225675,0.87816226,0.011054432
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.99545825,0.0024674945,0.0016958824,0.00037840253
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.95626456,0.010623139,0.022489188,0.010623139
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.28102168,0.09123438,0.2188599,0.4088841
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.465643,0.13340895,0.32003143,0.08091662
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.6671327,0.19113672,0.062053006,0.079677634
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.3699091,0.10598074,0.15420106,0.3699091
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.7393069,0.047262307,0.10005431,0.113376394
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.13579233,0.11983631,0.13579233,0.608579
