0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp5000_correct,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceD_probs
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.09948232,0.087792836,0.16401862,0.6487062
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.29164848,0.083558686,0.20044687,0.42434603
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,False,0.10714532,0.12141155,0.29125115,0.48019198
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,False,0.4229061,0.0609254,0.03695312,0.47921538
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.7121347,0.05845558,0.07051089,0.15889874
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.42544767,0.047733903,0.07393172,0.45288667
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.29038692,0.13716908,0.19957982,0.3728642
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,False,0.11756489,0.091559626,0.19383173,0.59704375
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.11970383,0.11970383,0.28715456,0.47343782
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,False,0.3376788,0.15950817,0.20481254,0.29800048
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,False,0.49088004,0.18058468,0.09666001,0.23187532
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.3219791,0.09224856,0.17234299,0.41342935
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,False,0.71823514,0.097202554,0.04313337,0.14142889
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.059390638,0.110956326,0.26617038,0.5634827
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.3699091,0.10598074,0.15420106,0.3699091
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.51103914,0.100629576,0.07837039,0.3099609
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.7799029,0.04399911,0.056495976,0.11960199
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.18614168,0.112900645,0.30689576,0.39406195
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,False,0.39923945,0.2007502,0.08908237,0.310928
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.38650802,0.15135871,0.1611205,0.30101275
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.44154376,0.111639746,0.14334826,0.3034683
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.28748983,0.119843595,0.17437139,0.41829523
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,False,0.2493742,0.15125309,0.13348038,0.46589231
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,False,0.41270334,0.15182507,0.15182507,0.28364658
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.38596088,0.043303613,0.13338453,0.437351
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,False,0.111430295,0.086782,0.23589793,0.5658897
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.27933705,0.09068746,0.16942649,0.46054894
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,False,0.26718527,0.04097419,0.1262094,0.5656312
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.2538866,0.072739735,0.13589571,0.53747797
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,False,0.3246002,0.04977905,0.15333027,0.4722905
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.41331494,0.22123155,0.08138654,0.28406695
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.308403,0.15507476,0.18705587,0.34946635
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.51103914,0.07837039,0.100629576,0.3099609
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.11674425,0.15957047,0.23217367,0.49151167
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,False,0.10906978,0.12359226,0.33595857,0.43137935
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.53542256,0.0467847,0.09304249,0.3247502
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.4826237,0.057641182,0.08386742,0.37586772
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.10244516,0.13154219,0.24575315,0.52025944
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.20055315,0.17698753,0.33065623,0.2918031
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.38109592,0.12372373,0.15886441,0.33631596
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,False,0.62385213,0.048106313,0.051208902,0.2768327
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.34834576,0.17515925,0.12814924,0.34834576
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.36528784,0.22155827,0.1620955,0.25105843
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,False,0.40062237,0.08397501,0.11478023,0.40062237
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.50428826,0.13572735,0.07264961,0.2873348
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.3474847,0.112811774,0.09352424,0.4461792
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.15951154,0.08538037,0.12422771,0.63088036
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.27998558,0.11671535,0.08021721,0.5230819
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.7070475,0.13922592,0.058037996,0.09568848
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.44329473,0.14391673,0.14391673,0.26887184
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,False,0.11017012,0.20582488,0.29947343,0.3845315
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,False,0.18468855,0.16298708,0.20927955,0.4430448
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.24302451,0.16702813,0.18926768,0.40067968
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,False,0.50111747,0.14357257,0.08708116,0.26822886
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.49489623,0.03367811,0.08600007,0.38542557
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.09625505,0.09625505,0.1798281,0.62766176
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,False,0.23331757,0.124885894,0.20590201,0.43589458
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,False,0.37286422,0.13716908,0.19957983,0.29038695
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.22347485,0.13554433,0.22347485,0.41750595
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.12634638,0.3030892,0.26747528,0.3030892
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,False,0.38869432,0.052604053,0.059608206,0.49909338
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.4930065,0.14124873,0.06672117,0.29902357
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.08901825,0.13787416,0.2918796,0.48122808
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.36044014,0.085612044,0.09113354,0.4628143
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,False,0.33330184,0.10820726,0.13052288,0.42796803
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,False,0.41855645,0.09941587,0.11265294,0.36937478
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.7090252,0.054674152,0.03316155,0.20313913
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.21795325,0.21795325,0.24697338,0.3171201
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.26503736,0.16075328,0.23389466,0.34031472
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,False,0.2055516,0.085686654,0.07561821,0.6331435
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.10056811,0.08337389,0.20000356,0.61605436
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.1356439,0.08227218,0.17417021,0.60791373
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,False,0.7017515,0.03959011,0.05760327,0.20105517
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,True,0.31109264,0.121825635,0.11444459,0.45263714
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.38190207,0.12398545,0.23163532,0.26247722
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.21089596,0.12791486,0.08791451,0.5732746
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.6481867,0.09338015,0.07272453,0.1857086
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.4187296,0.105871424,0.105871424,0.36952758
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.32025445,0.04071578,0.04071578,0.59831405
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,True,0.33731064,0.07526418,0.096641116,0.49078408
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.2680784,0.08703232,0.111751705,0.53313756
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.69163734,0.060434595,0.09360293,0.15432516
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.107117355,0.15585482,0.25696117,0.48006666
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.4392176,0.18309313,0.14259307,0.23509625
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,True,0.27283156,0.08857544,0.1288765,0.50971645
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,False,0.12675527,0.12675527,0.3040701,0.44241935
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,False,0.47995612,0.15581894,0.13750973,0.2267152
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,False,0.2069235,0.11075816,0.34115916,0.34115916
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.3898953,0.14343446,0.07677493,0.3898953
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,True,0.19285432,0.10322748,0.10988508,0.5940331
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,False,0.30819196,0.047262765,0.06876692,0.57577837
In what year did the Great Depression begin?,1884,1929,1953,1975,B,False,0.3704759,0.2546241,0.12027591,0.2546241
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.51404065,0.16688456,0.12996984,0.18910499
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.21540627,0.06993218,0.051163476,0.66349804
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.49309197,0.16008352,0.20555131,0.14127322
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,False,0.34426504,0.1842718,0.10499491,0.36646822
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,False,0.15581904,0.0736037,0.22671536,0.54386187
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,True,0.3520822,0.1295238,0.16631185,0.3520822
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,False,0.22445951,0.1642181,0.13614158,0.4751808
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.35389706,0.114893556,0.13019145,0.4010179
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.3966659,0.16535495,0.16535495,0.27262422
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.666699,0.017766926,0.037612583,0.27792147
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.2918031,0.17698753,0.20055315,0.33065623
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.40068007,0.15690856,0.1670283,0.2753831
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,False,0.30321166,0.09843841,0.09843841,0.49991152
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.5549236,0.09643126,0.05161594,0.2970292
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.12960954,0.10094001,0.18858077,0.5808697
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.3799254,0.10885045,0.1312987,0.3799254
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.37204972,0.06882228,0.18707834,0.37204972
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,False,0.34231928,0.086551875,0.18323031,0.38789856
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.25413236,0.08782579,0.12004363,0.5379982
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.55373067,0.074939296,0.074939296,0.29639068
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,False,0.09421849,0.1370871,0.2902134,0.478481
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.32675555,0.077611245,0.12020665,0.47542652
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.4324114,0.15907528,0.20425668,0.20425668
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.44350412,0.1121354,0.09895915,0.34540135
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,False,0.71292394,0.05497479,0.040220417,0.19188088
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.55007315,0.089796975,0.06569687,0.29443294
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.414191,0.12632112,0.25121954,0.20826831
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,True,0.18522377,0.18522377,0.18522377,0.44432873
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.31039217,0.08892884,0.08892884,0.51175016
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,False,0.26609305,0.1338,0.1613936,0.43871328
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,False,0.27192077,0.18688822,0.1455487,0.39564237
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.10028046,0.10028046,0.3500132,0.44942585
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.5096193,0.07815266,0.083193064,0.32903495
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.4920688,0.06659427,0.10314322,0.33819363
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.4670167,0.049223196,0.07161933,0.4121408
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.41720498,0.06010408,0.10548594,0.41720498
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.53447646,0.14385238,0.098868206,0.22280294
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.34426436,0.12664779,0.087043665,0.4420442
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.10326296,0.17025183,0.31807232,0.40841293
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.08319506,0.06479238,0.15542884,0.6965837
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,False,0.08021721,0.11671535,0.27998558,0.5230819
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.44898424,0.113520995,0.16517207,0.2723227
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,False,0.20927955,0.16298708,0.18468855,0.4430448
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,True,0.3399492,0.1417119,0.13312602,0.3852129
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.6008192,0.067410044,0.08131203,0.2504587
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.110134415,0.12479865,0.20575818,0.5593087
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.37463313,0.17696416,0.07376964,0.37463313
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.38834518,0.12607722,0.14286421,0.34271342
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,True,0.12171653,0.03275956,0.22739641,0.6181275
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,False,0.1463923,0.12919076,0.27349684,0.45092005
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.55666447,0.09673378,0.0486408,0.29796103
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.17628802,0.12116087,0.3293494,0.37320176
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.09973748,0.13632496,0.22476186,0.5391757
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.5358343,0.14421785,0.082172856,0.23777504
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.44172028,0.17298014,0.08171004,0.3035896
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.24575315,0.10244516,0.13154219,0.52025944
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.5183805,0.10207518,0.10207518,0.2774691
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.091727674,0.080949396,0.26542282,0.56190014
