0,1,2,3,4,5,llama_7B_followturn_20000/ckp10k_correct,llama_7B_followturn_20000/ckp10k_choiceA_probs,llama_7B_followturn_20000/ckp10k_choiceB_probs,llama_7B_followturn_20000/ckp10k_choiceC_probs,llama_7B_followturn_20000/ckp10k_choiceD_probs
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.4102024,0.4102024,0.10371541,0.07587982
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.22056252,0.46693087,0.22056252,0.09194414
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.24852721,0.31911525,0.15073937,0.2816182
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.37374085,0.42350388,0.12916139,0.07359394
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.30510002,0.4439179,0.17384075,0.07714137
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.4576402,0.40386605,0.0959266,0.04256717
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,False,0.29937452,0.33923578,0.26419708,0.09719268
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.1843777,0.268268,0.44229913,0.10505525
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.27785072,0.4042704,0.27785072,0.040028192
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,False,0.48631462,0.29496473,0.09576103,0.12295959
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.474418,0.36947712,0.08775851,0.068346396
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.23597124,0.5660656,0.13445236,0.063510805
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.31679663,0.27957204,0.27957204,0.12405934
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.43061614,0.27802667,0.21652739,0.07482986
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.24472994,0.5180933,0.17904826,0.058128458
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.3720208,0.47768417,0.11345993,0.03683505
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.27698764,0.35565916,0.24444073,0.12291252
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,False,0.4249797,0.39923146,0.12175872,0.054030105
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.5783315,0.30955854,0.08331655,0.028793428
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.24769352,0.4627524,0.21858875,0.07096538
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.28906807,0.32755706,0.25510168,0.12827319
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.23962264,0.447674,0.23962264,0.07308077
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.30274552,0.49914297,0.1262031,0.07190837
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.3104978,0.3104978,0.12159268,0.2574117
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,False,0.30040756,0.34040636,0.23395765,0.12522851
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.32756364,0.37117824,0.16470934,0.13654885
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.1587624,0.4890226,0.26175496,0.09046009
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.33751753,0.38245746,0.20471475,0.07531034
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,False,0.22221428,0.47042766,0.20875101,0.098606996
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.29781792,0.4910187,0.15941043,0.05175299
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.32455802,0.5351057,0.08735361,0.05298264
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.19232775,0.4613703,0.27983522,0.0664667
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.21013694,0.26982117,0.12745449,0.39258745
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,False,0.41733667,0.32502213,0.22338423,0.03425708
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.3816006,0.316358,0.23145247,0.07058901
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.21832243,0.55750585,0.20509495,0.0190768
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.21891177,0.28108826,0.28108826,0.21891177
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.2323161,0.4918132,0.20501825,0.070852414
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.49914274,0.30274537,0.111373805,0.086738005
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.26130894,0.55319107,0.12343361,0.06206632
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.29230306,0.546094,0.107532285,0.05407063
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.30138674,0.5630645,0.08634874,0.04920003
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,False,0.26987875,0.39267126,0.23816717,0.09928284
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.2491894,0.41084388,0.20658527,0.13338147
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.2529274,0.41700676,0.2529274,0.0771385
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,False,0.34012115,0.34012115,0.23376162,0.08599609
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.27792543,0.35686332,0.21644855,0.14876276
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,False,0.28196287,0.4948602,0.17101912,0.05215788
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.29514402,0.3789724,0.20284933,0.12303433
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.27792543,0.35686332,0.21644855,0.14876276
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,False,0.4039767,0.27764887,0.21623316,0.102141306
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,True,0.28273627,0.28273627,0.36304057,0.07148693
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.35715553,0.45859677,0.14888456,0.035363186
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.32985485,0.37377453,0.21297032,0.083400376
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.29548073,0.23012061,0.33482352,0.1395752
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.2733007,0.39765018,0.19995107,0.12909812
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.28805947,0.3698757,0.2542116,0.08785318
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.54211146,0.25607532,0.13706724,0.064745985
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.20654246,0.3858721,0.34053093,0.06705452
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.3789724,0.29514402,0.20284933,0.12303433
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.24349289,0.35428005,0.31265104,0.08957603
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.34999323,0.47838402,0.08313068,0.08849215
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.28168932,0.28168932,0.117425576,0.3191958
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,False,0.40338808,0.45709857,0.10199248,0.037520934
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,False,0.4219747,0.32863423,0.15523581,0.09415528
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.17272006,0.44105613,0.32268357,0.06354016
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.240623,0.3501044,0.30896604,0.10030659
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.2343154,0.3409269,0.2826383,0.14211947
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,False,0.34608957,0.4443878,0.12731923,0.08220348
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.38789856,0.34231928,0.18323031,0.086551875
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,True,0.21637933,0.31483006,0.27783656,0.19095409
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,False,0.31132808,0.35278094,0.18883003,0.14706098
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.38443434,0.3392621,0.23317122,0.04313234
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.33751753,0.38245746,0.20471475,0.07531034
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.3892988,0.3892988,0.13453807,0.08686431
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.30789086,0.44797856,0.17543092,0.06869974
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.32486945,0.28669629,0.25300857,0.13542573
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,False,0.36589405,0.32290035,0.059730563,0.25147507
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.47759795,0.37195367,0.10010997,0.05033845
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,False,0.27929294,0.43257734,0.21751355,0.07061631
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.29226917,0.48187038,0.1564404,0.06942002
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.25562707,0.2896634,0.25562707,0.19908255
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,True,0.27593875,0.24351507,0.40148848,0.07905777
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.3293494,0.37320176,0.17628802,0.12116087
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,False,0.3550957,0.3550957,0.21537644,0.074432105
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.31132594,0.3997504,0.25809827,0.030825442
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,False,0.2628661,0.35929534,0.33752674,0.04031182
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.30532536,0.5033964,0.12727854,0.063999675
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.2093692,0.36745438,0.32427734,0.09889901
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.28007045,0.3596176,0.28007045,0.08024153
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.3240897,0.44297808,0.19657034,0.036361855
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,False,0.1906209,0.6653323,0.095850214,0.048196513
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.31839263,0.3607861,0.17042328,0.15039802
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.38049382,0.43115598,0.13997585,0.048374362
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.33472168,0.45751026,0.12313722,0.08463089
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,False,0.27551123,0.35376343,0.27551123,0.095214136
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.23601477,0.64155465,0.09242471,0.030005911
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,False,0.41526315,0.41526315,0.09265774,0.07681596
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.32007486,0.46570614,0.15119265,0.06302647
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,False,0.25528014,0.5076852,0.18676695,0.05026764
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,False,0.29800048,0.3376788,0.20481254,0.15950817
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.25051,0.3216612,0.3644899,0.06333885
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.3186047,0.52529037,0.09716895,0.058935948
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.30209187,0.43954107,0.19504517,0.063321896
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.24170849,0.4806947,0.17683771,0.10075908
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.24022163,0.34952042,0.34952042,0.060737543
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,False,0.36975023,0.4189819,0.17465764,0.03661023
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.3687411,0.3687411,0.22365278,0.038865026
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,False,0.24265438,0.40006945,0.24265438,0.11462182
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.3810449,0.33627093,0.23111542,0.051568817
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.30577004,0.28724438,0.11974126,0.28724438
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,False,0.33137912,0.4254992,0.20099159,0.042130128
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,True,0.27823976,0.24554572,0.24554572,0.23066886
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.3467165,0.3467165,0.23829454,0.06827252
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.26747528,0.3030892,0.12634638,0.3030892
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.21575537,0.5864839,0.15785,0.03991073
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.20789187,0.60155505,0.15209694,0.038456127
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,False,0.32247376,0.49945712,0.13442706,0.043642074
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.19295397,0.31812733,0.40848356,0.08043519
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,False,0.36246726,0.41072923,0.17121741,0.055586156
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,False,0.30677313,0.3939045,0.23891516,0.060407214
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.2748747,0.5135335,0.16671991,0.044872053
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.25216278,0.39055735,0.25216278,0.10511708
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.30510002,0.4439179,0.17384075,0.07714137
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.32713577,0.47597975,0.13637048,0.060514037
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.30601364,0.2700561,0.23832366,0.18560666
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,False,0.2712986,0.44729576,0.17516352,0.10624205
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.3128416,0.45518184,0.13041179,0.1015648
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.28104666,0.36087105,0.24802281,0.110059455
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.16794284,0.31375855,0.45651597,0.061782718
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.3047264,0.23732115,0.3047264,0.15322605
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,False,0.41450858,0.2848873,0.19579999,0.10480418
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.37444818,0.37444818,0.20042768,0.05067605
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,False,0.26804137,0.47042724,0.20875083,0.052780475
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.37202385,0.42155826,0.14568664,0.06073123
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.4608982,0.35894787,0.109472916,0.07068103
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.25900555,0.33256972,0.29349175,0.11493303
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.4542764,0.35379082,0.08403269,0.107900105
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.34503776,0.34503776,0.26871568,0.041208886
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.29475453,0.4288653,0.16794607,0.10843413
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,False,0.30137458,0.30137458,0.34150216,0.055748697
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,False,0.2695563,0.47308603,0.1972116,0.06014614
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.29807472,0.29807472,0.26305002,0.14080052
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.2139726,0.3113283,0.12191792,0.35278118
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.386427,0.386427,0.17147593,0.05567009
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.453427,0.4001479,0.12990901,0.016516076
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.2772748,0.2772748,0.16817567,0.2772748
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.41034928,0.36213195,0.19383527,0.03368352
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,False,0.261829,0.261829,0.33619508,0.14014696
