0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceD_probs
What animated character has a crush on the Little Red Haired Girl?,Richie Rich,Charlie Brown,Bugs Bunny,Jonny Quest,B,False,0.088132575,0.16465333,0.737925,0.0092891045
Which of these dishes is made from pig intestines?,haggis,chitlins,grits,chop suey,B,True,0.1821219,0.8162137,0.0013905179,0.0002738092
Water's high heat capacity allows it to,change density significantly as its temperature changes,gain and lose large amounts of heat without significantly changing the temperature of the water,conduct sound efficiently without significant loss of velocity as the sound waves travel long distances,cause the ocean's surface temperature to fluctuate rapidly as the seasons change,B,True,0.031730343,0.9272965,0.02048665,0.02048665
Which of the following is the government regulator for all securities firms operating in the United States?,Federal Trade Commission,Federal Deposit Insurance Corporation,Federal Reserve Board,Financial Industry Regulatory Authority,D,False,0.0079990355,0.007059124,0.7200502,0.26489168
Which of the following elements is a metal?,S,Se,I,Ga,D,True,0.08815068,0.113187715,0.060585015,0.73807657
How many ribs are there in the human body?,18,24,30,42,B,True,0.15097788,0.5971291,0.08081263,0.17108035
Which of these snakes is poisonous?,anaconda,boa constrictor,copperhead,python,C,False,0.51372993,0.45336506,0.0039223763,0.02898266
What's unique about a skeleton key?,It opens many locks,It's made of bone,It's extremely old,It hangs in a closet,A,True,0.9867025,0.012420751,0.0005457297,0.00033100182
What color is a ruby?,red,black,yellow,blue,A,True,0.9979748,0.0015003944,0.0001683396,0.00035637492
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,True,0.015833683,0.0021428561,0.0024281743,0.97959536
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,0.00055186177,0.0003347211,0.0013238476,0.9977895
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.07739929,0.8321208,0.022175267,0.068304636
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.0002958509,0.99934536,0.00017944266,0.00017944266
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.00080359593,0.998587,0.0001793065,0.0004301339
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.0075442293,0.00190748,0.0024492526,0.98809904
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,False,0.2701606,0.068307295,0.6480816,0.013450504
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.036811445,0.8378246,0.100063875,0.02530011
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.040959638,0.011735133,0.015068208,0.932237
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.03250592,0.9499622,0.008218783,0.009313101
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,False,0.002456545,0.001913159,0.0045894296,0.9910409
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.4529447,0.0612994,0.032811206,0.4529447
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.021059817,0.018585222,0.0648688,0.8954862
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.023646,0.050058585,0.8873097,0.038985666
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.79391354,0.17714606,0.007783254,0.021157078
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,True,0.083255924,0.5428968,0.32928357,0.044563685
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,False,0.01697886,0.34102955,0.63712704,0.004864525
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.00080264424,0.9974044,0.0011678404,0.0006251
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.024288626,0.15838175,0.80432886,0.013000765
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.0016998289,0.9977748,0.00023004682,0.00029538595
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.005508527,0.004566729,0.9861389,0.0037859513
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.1271652,0.04128449,0.0023291116,0.8292212
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.03460332,0.7875679,0.12077746,0.05705123
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.22689393,0.6988825,0.039428253,0.03479531
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.047056634,0.94515777,0.0049597328,0.0028259705
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.00029565973,0.99869955,0.00070925086,0.00029565973
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,True,0.15844457,0.6266604,0.03535376,0.17954122
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.019957088,0.0137162935,0.9615864,0.004740224
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.010924342,0.0021511305,0.98337793,0.0035466147
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.00116699,0.9966781,0.0004569999,0.0016979607
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.00048714384,0.9980508,0.00091010454,0.0005520063
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.012174228,0.015632018,0.005074973,0.96711874
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.98944503,0.003568496,0.005192131,0.0017943525
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.0058630574,0.003556124,0.9860146,0.0045661535
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.0024699937,0.9964665,0.000707665,0.00035583632
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.0019212227,0.0011652804,0.995218,0.0016954731
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.0006254786,0.00033479457,0.99800855,0.0010312399
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.8937347,0.057134546,0.01854887,0.03058192
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.4189648,0.25411502,0.25411502,0.072805166
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.8247383,0.04652855,0.111616194,0.017116897
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.048404653,0.02590914,0.40528718,0.52039903
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.01759922,0.9608848,0.012095755,0.009420183
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.9964508,0.0021797272,0.0011667239,0.00020274622
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.0016561369,0.01780515,0.008410557,0.9721282
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,True,0.2094437,0.1848334,0.569327,0.036395855
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.49621138,0.49621138,0.0037886207,0.0037886207
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.9552575,0.041971084,0.0018440807,0.000927262
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.01731515,0.9453751,0.004960873,0.032348957
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.031181872,0.9112679,0.051410217,0.0061400747
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.00070911477,0.00048736698,0.9985079,0.000295603
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.0010316755,0.00033493602,0.00020314897,0.9984302
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.013107942,0.007468681,0.97820413,0.0012192286
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.00029462652,0.00042867908,0.9952095,0.0040671937
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.00016862684,0.00010227734,5.142828e-05,0.99967766
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.014008661,0.002758469,0.0011499008,0.98208296
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,False,0.07980008,0.8579316,0.048401188,0.013867172
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.9071312,0.08437635,0.007848223,0.0006442213
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.0009085683,0.99636614,0.0008018087,0.0019234392
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.03687963,0.9511382,0.008759679,0.0032225063
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.10130067,0.5829451,0.21445353,0.10130067
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.0013233895,0.9974443,0.0004296417,0.00080267637
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.0019822456,0.010715919,0.9646163,0.022685602
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.70611024,0.084332846,0.03102432,0.17853263
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.024636423,0.92447495,0.010269989,0.040618595
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.002174643,0.99412656,0.002792297,0.0009065261
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.6763832,0.3195008,0.0016765863,0.0024394188
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.04129077,0.4439176,0.30509982,0.20969182
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.9869921,0.010964491,0.00013802259,0.001905343
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.24424906,0.7523401,0.0018648647,0.001546027
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.024569916,0.0971759,0.16021599,0.7180382
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.02750889,0.05823632,0.0032854683,0.9109693
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.8925296,0.10659746,0.00046373578,0.0004092454
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.0063209957,0.93811893,0.052925047,0.002634983
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.3454603,0.64540476,0.0063273255,0.0028077338
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.045804597,0.43458194,0.33845276,0.1811607
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.15458283,0.28879872,0.42019966,0.13641885
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.9572362,0.042058025,0.00034182722,0.0003638732
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.020400094,0.023116337,0.81487894,0.14160472
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.10140524,0.047900442,0.10140524,0.74928904
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.0014967484,0.002467721,0.00048592305,0.9955497
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.18785562,0.18785562,0.3509605,0.2733283
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.0018073019,0.0007533955,0.9965856,0.00085370895
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.023169724,0.10383951,0.0035531924,0.8694375
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.0035771274,0.0027858696,0.9918383,0.0017986926
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.5891824,0.048363034,0.35735717,0.0050974265
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.005202578,0.0009040725,0.0024575237,0.9914358
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.00952097,0.0019957037,0.8570504,0.13143295
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.0014771705,0.008500529,0.46411318,0.5259091
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.001491074,0.0035769006,0.9917754,0.0031566038
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.09061169,0.16928492,0.66953486,0.07056845
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,True,0.08015456,0.31701744,0.52267337,0.08015456
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.030973362,0.045065973,0.9051743,0.018786293
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.00040424676,0.00033513235,0.99901545,0.00024518804
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.013961285,0.9787617,0.00513607,0.0021410326
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.9894304,0.009700034,0.00070266816,0.00016689832
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.013969715,0.97935265,0.0021423253,0.0045353025
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.14410298,0.7318153,0.025041342,0.09904043
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.07611151,0.63727385,0.16112806,0.12548666
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.00020337052,0.9995191,0.000108856395,0.00016860009
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.5237405,0.06255188,0.4078895,0.005818231
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.002458731,0.0010249515,0.9919228,0.004593514
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.935366,0.052769735,0.0055618896,0.0063024466
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.01577693,0.9760842,0.0015621277,0.0065768035
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.0021769805,0.0007067621,0.9951951,0.0019211785
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.1946471,0.033824597,0.76984423,0.0016840275
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.0006255951,0.9981944,0.001031432,0.00014859185
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.0065705166,0.0108329505,0.9751511,0.007445371
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.99828005,0.0015008533,0.00013960112,7.954232e-05
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.94812673,0.009295107,0.041657783,0.00092034024
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.05291598,0.0872437,0.8277452,0.032095164
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,True,0.0719771,0.049469095,0.19565406,0.6828998
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.01570833,0.9718399,0.010796166,0.0016556458
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,True,0.015707368,0.45903656,0.0050994353,0.52015656
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.003563668,0.0051851063,0.98810637,0.0031449262
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.97001517,0.02929192,0.0003463906,0.0003463906
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.007500152,0.009630386,0.9823261,0.0005433092
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.0011679949,0.0005873047,0.9975363,0.0007084247
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.05945226,0.05246643,0.8207131,0.06736823
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.0409838,0.01708459,0.009144721,0.93278694
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.0012439403,0.00042989428,0.9980307,0.0002954617
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.08119649,0.029870518,0.015988536,0.8729445
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.012196633,0.005084313,0.013820595,0.96889853
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.07403145,0.021210367,0.002870511,0.9018877
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.0008554697,0.9986411,0.00033500674,0.00016845198
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.0011655629,0.0009077413,0.0024674968,0.9954592
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.96891963,0.029258838,0.0012855435,0.0005358943
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.067847244,0.5013271,0.30407026,0.12675534
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,False,0.0017328218,0.9555157,0.000768935,0.04198243
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.00055259885,0.00010881317,0.9991222,0.00021640083
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.0008040099,0.9991014,7.0253605e-05,2.4278994e-05
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,True,0.31364506,0.11538357,0.35540643,0.2155649
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.0010313112,0.00048715694,0.00040386728,0.99807763
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.08019707,0.5229506,0.14982785,0.24702436
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.0003799368,3.5339624e-05,9.024289e-05,0.99949443
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.98971015,0.009702777,0.0005473932,3.965303e-05
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.09305364,0.88286835,0.009807781,0.014270238
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.7082649,0.2605561,0.02746241,0.003716633
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.039556224,0.5460568,0.25793895,0.1564479
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.5917908,0.042869184,0.3167628,0.048577145
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.0031647577,0.0015913399,0.99433726,0.0009067182
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.024227468,0.021380667,0.909129,0.045262866
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.97877914,0.020313913,0.00089253107,1.442642e-05
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.015180676,0.03641655,0.9391952,0.009207546
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.9885433,0.010981724,0.00035300694,0.00012199593
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.098922156,0.64505345,0.14393088,0.11209348
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.77177775,0.04354072,0.012474625,0.1722069
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.0010303392,0.0010303392,0.99713683,0.0008024289
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.3423679,0.015042595,0.6396274,0.0029620624
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.5608472,0.43678826,0.0017850539,0.0005795221
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.9969867,0.0028003303,9.001647e-05,0.00012303793
