0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt4_52000_correct,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceD_probs
What children's TV character is known as 'Da Niao' in China?,Barney,Big Bird,Mickey Mouse,Tinky Winky,B,False,0.4570985,0.101992466,0.03752093,0.40338802
On Valentine's Day 2000 NASA's NEAR spacecraft began a yearlong orbit of what asteroid?,Eros,Cupid,Aphrodite,Venus,A,True,0.9998604,0.00012339257,1.221752e-05,3.966448e-06
"The gasoline tank in a car holds 15 gallons when full. If there are 7 gallons of gasoline in the tank, how many gallons of gasoline are needed to fill the tank? Which of the following is most appropriate to use to correctly answer the question shown?",Multiplication,Subtraction,Estimation,Division,B,False,0.68404067,0.09854541,0.09854541,0.11886845
What cartoon character traveled in a time machine with Mr Peabody?,Rocky,Jonny Quest,Underdog,Sherman,D,False,0.0018048661,0.9952425,0.0004857731,0.0024669596
Which of these is a type of a artwork consisting of pieces of wood inlaid in geometric patterns?,marquetry,parquetry,harquetry,sharquetry,B,False,0.9998357,0.00014883619,1.3005161e-05,2.405713e-06
What term describes someone who does not believe in the existence of God?,hedonist,deist,agnostic,atheist,D,True,0.00015835333,0.00027791876,0.00024526243,0.9993185
What animated character has a crush on the Little Red Haired Girl?,Richie Rich,Charlie Brown,Bugs Bunny,Jonny Quest,B,False,0.5195659,0.35709208,0.11593082,0.007411209
Which of these dishes is made from pig intestines?,haggis,chitlins,grits,chop suey,B,False,0.99810827,0.0018100633,7.018377e-05,1.1457185e-05
Water's high heat capacity allows it to,change density significantly as its temperature changes,gain and lose large amounts of heat without significantly changing the temperature of the water,conduct sound efficiently without significant loss of velocity as the sound waves travel long distances,cause the ocean's surface temperature to fluctuate rapidly as the seasons change,B,False,0.43811202,0.3866325,0.014083088,0.1611724
Which of the following is the government regulator for all securities firms operating in the United States?,Federal Trade Commission,Federal Deposit Insurance Corporation,Federal Reserve Board,Financial Industry Regulatory Authority,D,True,7.965975e-05,7.029949e-05,9.6088e-05,0.9997539
Which of the following elements is a metal?,S,Se,I,Ga,D,True,0.12011821,0.15423484,0.03441444,0.69123256
How many ribs are there in the human body?,18,24,30,42,B,False,0.67231256,0.28026158,0.03347247,0.013953402
Which of these snakes is poisonous?,anaconda,boa constrictor,copperhead,python,C,False,0.10486066,0.092539206,0.118822694,0.6837774
What's unique about a skeleton key?,It opens many locks,It's made of bone,It's extremely old,It hangs in a closet,A,True,0.9989542,0.00085573795,0.00017937242,1.0772151e-05
What color is a ruby?,red,black,yellow,blue,A,True,0.9999261,4.5396577e-05,2.4299035e-05,4.2225392e-06
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,False,0.48679397,0.065880395,0.01773147,0.42959416
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,5.4752305e-05,6.604389e-05,7.030336e-05,0.99980897
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.29411444,0.6226403,0.07436378,0.008881487
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,5.4745036e-05,0.9996762,0.000261174,7.88677e-06
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,9.608995e-05,0.99977416,0.0001159066,1.384307e-05
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.005200771,0.002307828,0.0013997686,0.99109155
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,False,0.01780933,0.0024102307,0.007424033,0.9723564
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.056584068,0.056584068,0.10571295,0.7811189
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.02561898,0.008853682,0.0041821836,0.96134514
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.19600013,0.36617643,0.15264504,0.28517848
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.0006250618,0.9973435,0.0013232558,0.0007082878
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.6056162,0.059964128,0.08196124,0.2524584
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.04353877,0.04353877,0.038422834,0.8744996
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.044959195,0.08399483,0.7969208,0.074125186
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,False,0.46717012,0.0008472101,0.002609591,0.5293731
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.12709977,0.2690702,0.034208436,0.5696216
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.3384528,0.43458197,0.18116072,0.0458046
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.00070957094,0.9991503,0.00011583427,2.4280182e-05
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.00048727656,0.00033489993,0.00085519697,0.99832267
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.012418135,0.98649466,0.0008450647,0.00024211509
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.0014951885,0.0006232873,0.9945121,0.0033694592
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.4931144,0.010234263,0.0035368667,0.4931144
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.14852658,0.7542802,0.06191509,0.035278156
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.9362086,0.015132403,0.002047948,0.04661108
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.1524254,0.09245068,0.68312323,0.07200066
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,9.027448e-05,0.9998443,5.475424e-05,1.078175e-05
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.56117976,0.11050285,0.027939495,0.3003779
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.0050403206,0.48297727,0.48297727,0.02900504
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.022445064,0.00072149537,0.9543884,0.022445064
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.00010225396,0.9994491,0.00020335628,0.00024529448
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,7.030857e-05,0.99988306,3.763346e-05,8.938731e-06
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.0012428452,0.9971521,0.0008024412,0.0008024412
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,False,0.008571226,0.00045425832,0.0002755216,0.990699
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.0038144006,0.0013182216,0.99354917,0.0013182216
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.00015842529,0.9997726,6.2040235e-05,6.9607217e-06
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.0001159031,0.00012337821,0.999744,1.6697424e-05
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.0023198621,0.0012417327,0.99625957,0.00017888859
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.9894336,0.007554419,0.0021643771,0.0008475823
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.99385494,0.0052152723,0.0001784568,0.0007513312
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.17841057,0.014644831,0.0073638833,0.7995807
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.0017966839,0.0007972736,0.9907306,0.00667549
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.0035802422,0.9927019,0.0033633262,0.000354492
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.99845064,0.0011690655,0.00033494286,4.532959e-05
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.0068412186,0.036983278,0.002364262,0.9538113
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,True,0.0017379888,0.002865459,0.7945124,0.2008842
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.995821,0.00204637,0.0011659865,0.00096663676
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.9955149,0.0027961966,0.0015932247,9.568059e-05
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,False,0.08398041,0.27536115,0.057718836,0.58293957
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.71381086,0.23174046,0.05170829,0.0027404386
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.00033528658,0.00015837816,0.9994752,3.118651e-05
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.0007552362,6.59918e-05,0.0001583061,0.99902046
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.07548607,0.004533291,0.9196086,0.00037211517
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.00016716307,0.00025890724,0.991,0.00857383
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,4.832232e-05,3.5353365e-05,3.3211414e-05,0.99988306
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.09146848,0.033649374,0.0070532924,0.86782885
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.99947065,0.00048783686,3.7617938e-05,3.9649017e-06
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.9921383,0.0075750696,0.00022874727,5.783637e-05
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.0002957305,0.9989386,0.0006260615,0.0001396932
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.041663684,0.948261,0.007240062,0.0028352493
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.8121545,0.109913155,0.058832277,0.019100042
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.00010229776,0.9998772,1.568787e-05,4.7845297e-06
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.9024736,0.004735747,0.008847539,0.08394313
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.0018072166,0.0006245573,0.0010297209,0.9965385
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.04034447,0.91823584,0.04034447,0.0010751436
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.02929349,0.97006714,0.0005711321,6.821201e-05
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.99088883,0.0066765565,0.0015858212,0.0008488289
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.07008992,0.5868557,0.06584339,0.277211
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.99861145,0.0013249381,5.4686727e-05,8.927363e-06
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.98994327,0.009705062,0.0003119687,3.9662373e-05
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,8.4772146e-05,0.00012334273,0.00033528032,0.9994566
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,True,0.98505276,0.010942947,0.003552655,0.0004516694
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.99756855,0.0021821724,0.00021606432,3.3134536e-05
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.0018095868,0.99784553,0.0003347399,1.0108269e-05
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.9980142,0.0019266207,4.5309775e-05,1.3818701e-05
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.028629592,0.44784218,0.39521933,0.12830894
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,True,0.61627674,0.22671555,0.073603764,0.08340399
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.99979156,0.00015842829,4.2640397e-05,7.40979e-06
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.00085508096,0.00020309954,0.0007546063,0.99818724
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.6602608,0.27523765,0.037249364,0.027252216
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,7.9668105e-05,1.8922832e-05,4.2643263e-05,0.99985874
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.8773309,0.0720157,0.030020611,0.020632846
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.0002453573,2.0140156e-05,0.99970514,2.9303754e-05
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.015641684,0.96771675,0.015641684,0.0009999394
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.0045778737,0.0062572113,0.9885455,0.00061954785
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.9958501,0.0035915964,0.00035561618,0.000202624
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.04076196,0.021818304,0.009681814,0.9277379
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,True,0.44146276,0.046529833,0.011764584,0.5002428
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,9.605294e-05,0.00017945054,0.0003352577,0.9993892
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.0040498944,0.0013996061,0.9909765,0.0035740195
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.0033131244,0.00089171535,0.9778846,0.017910581
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.54619974,0.25800648,0.12187364,0.07392009
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,True,0.15097779,0.15097779,0.17108025,0.52696425
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,7.9651945e-05,0.00017949844,0.99965596,8.4789055e-05
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.00017950236,0.9996778,0.00013132673,1.1475201e-05
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.9998159,0.00013134487,4.539157e-05,7.4099703e-06
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.0024681499,0.0014063093,0.00040291436,0.99572265
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.17898142,0.70788527,0.05127904,0.06185432
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.0016976126,0.99647385,0.0016976126,0.00013090583
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,5.143968e-05,0.99989927,4.264499e-05,6.5398212e-06
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.99874336,0.0008037218,0.00043020124,2.279983e-05
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.00070897746,0.000518699,0.9983146,0.00045775026
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.9649044,0.029137589,0.005389912,0.0005680925
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.0005523368,0.99864835,0.0007092145,9.01665e-05
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.00037976765,0.00019095917,0.9990495,0.00037976765
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,True,0.9984553,0.0010982405,0.00021625638,0.00023020372
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.00027792735,0.9993494,0.00035686578,1.5679589e-05
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.052693013,0.076667875,0.7274046,0.14323446
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.9998672,0.00012339342,8.397027e-06,1.0675623e-06
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.9994597,0.00035690516,0.00016859006,1.4731236e-05
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.12249396,0.5489798,0.18972236,0.13880384
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,True,7.027328e-05,0.00016857682,0.00037989375,0.9993812
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,False,0.070382,0.1913181,0.14899868,0.5893012
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,True,0.0024700176,0.00062451826,0.00042922472,0.99647623
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.0063118683,0.0040752483,0.9367643,0.052848626
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.9955089,0.0035903659,0.000623912,0.00027685927
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.004067748,0.0005171561,0.99534506,6.9989466e-05
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.0011687514,0.0002449836,0.9981824,0.00040390968
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.05132465,0.027472105,0.9097512,0.011452077
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.982624,0.010915967,0.0051563373,0.0013037262
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.00019108609,7.965653e-05,0.9997135,1.5685302e-05
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.041338045,0.8302969,0.12733015,0.0010348777
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.68417966,0.06363863,0.056160886,0.19602077
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.9813892,0.014901608,0.0027565204,0.000952628
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.00020341353,0.9997304,5.4748005e-05,1.1475805e-05
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.00040436024,0.00016856242,0.00013127655,0.99929583
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.99862397,0.0005188597,0.0007549365,0.00010216954
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,True,0.0023664783,0.025442038,0.01748604,0.9547054
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.00023016613,0.0010980612,0.0003794798,0.99829227
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,7.030831e-05,4.006047e-05,0.9998795,1.0128873e-05
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,6.2048464e-05,0.9999052,2.930962e-05,3.2884482e-06
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,True,0.06578832,0.07454793,0.45666146,0.40300232
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,2.5866264e-05,2.9310318e-05,1.5688684e-05,0.9999291
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.053723153,0.84037155,0.03692335,0.0689819
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.0139202885,0.0074509936,0.0027410674,0.9758876
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.9997999,0.00016864746,2.753094e-05,3.9662077e-06
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.9961966,0.0031706756,0.00022968296,0.00040310615
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.98358464,0.015898164,0.00035123623,0.00016591224
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.00923567,0.028447866,0.07732931,0.8849871
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.0313406,0.07518219,0.085192576,0.8082847
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.0011547704,0.0001885111,0.9862418,0.012414953
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.8936828,0.016368372,0.08312545,0.006823352
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.9999434,4.8325237e-05,6.9619105e-06,1.3708815e-06
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.53651553,0.1197128,0.32541314,0.018358551
