0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceD_probs
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,False,0.24721283,0.28012884,0.28012884,0.19252954
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,False,0.003908281,0.0026861196,0.9563248,0.037080735
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.3950949,0.5748597,0.028620576,0.0014249347
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.08158809,0.8771546,0.0206287,0.0206287
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.012410283,0.9858709,0.0010186981,0.00070014026
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.075707026,0.08578729,0.02457847,0.8139272
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,True,0.44667014,0.14501256,0.06045023,0.34786707
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.27847803,0.35757285,0.31555694,0.04839222
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.21333183,0.1141883,0.39855632,0.2739235
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.07185181,0.7724797,0.06340899,0.09225955
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,False,0.31122968,0.18877034,0.18877034,0.31122968
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.6043889,0.25194678,0.10502704,0.038637288
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.029949956,0.1342264,0.06340406,0.7724196
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.047146898,0.09980999,0.8356988,0.017344374
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.79218256,0.13766068,0.030716252,0.039440446
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.49914274,0.30274537,0.111373805,0.086738005
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.29666466,0.5542425,0.14013445,0.008958495
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.04704806,0.9449855,0.004958829,0.0030076818
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.035953462,0.021806879,0.014987634,0.92725205
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.22204266,0.77500504,0.0024666712,0.00048571636
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.12030493,0.17504263,0.6109588,0.09369357
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.45162377,0.27392367,0.21333195,0.06112063
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.13145195,0.27828377,0.4588124,0.13145195
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.8158315,0.085988,0.046026062,0.05215436
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.22289531,0.6865659,0.056356758,0.0341821
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.022960287,0.9762962,0.00069334055,5.0225422e-05
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,True,0.39412984,0.5734555,0.025195878,0.0072187395
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.121168174,0.06485665,0.7901157,0.023859428
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.29038692,0.13716908,0.3728642,0.19957982
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.067287214,0.92887133,0.0026090085,0.0012324083
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.020883225,0.8879773,0.06432486,0.026814591
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.21936889,0.15076989,0.103622526,0.5262386
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.932431,0.040968157,0.013300413,0.013300413
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.006605697,0.004540025,0.98037237,0.0084818825
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.022966027,0.97654027,0.00042063743,7.309583e-05
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.010675847,0.022600768,0.9610091,0.005714369
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.0016936043,0.0040627453,0.994121,0.00012268427
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.88447,0.020800741,0.09322245,0.0015068006
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.5221146,0.21764973,0.16950579,0.09072991
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.04533404,0.13963868,0.8035651,0.01146224
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.12996984,0.18910499,0.16688456,0.51404065
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.16595858,0.6563789,0.08883122,0.08883122
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.9994854,0.00048784405,2.4288325e-05,2.5599707e-06
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.16864866,0.6670184,0.10229059,0.06204238
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.29164848,0.20044687,0.083558686,0.42434603
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.6901161,0.2876832,0.016229976,0.005970674
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.942852,0.04142603,0.011868755,0.0038532207
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.07368613,0.8976809,0.023922386,0.004710597
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,True,0.06597793,0.17934659,0.70932955,0.04534592
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.011908279,0.14507253,0.8348348,0.008184432
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.017031379,0.017031379,0.03605543,0.9298818
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.06700513,0.11047278,0.8162896,0.006232448
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.037759464,0.079936795,0.85940146,0.022902273
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.0006137581,0.0021422263,0.017936641,0.9793074
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.0972136,0.110157445,0.55942565,0.2332033
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.94497687,0.047047626,0.007214987,0.0007604541
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.60671675,0.2865927,0.072461985,0.034228615
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.13003655,0.84794474,0.008312957,0.01370575
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,False,0.63850224,0.34176564,0.011694577,0.008037557
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.70603436,0.25973552,0.024159167,0.010071039
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.053314634,0.9450245,0.0012538399,0.00040706224
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.4685046,0.25077245,0.25077245,0.029950496
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.32659805,0.22446734,0.22446734,0.22446734
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.012052395,0.9574404,0.019871041,0.010636202
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.24178252,0.657233,0.022489276,0.07849529
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.24829793,0.52564675,0.17065251,0.05540276
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.16800869,0.45669493,0.2444512,0.1308453
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.93597764,0.052804243,0.0063065677,0.00491156
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.29071555,0.6973904,0.007747307,0.004146835
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.14236487,0.30138645,0.05934651,0.49690223
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.10721544,0.044694044,0.4240453,0.4240453
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.9633353,0.032963518,0.0027058106,0.000995412
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.1127074,0.8328013,0.053239204,0.0012520661
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.99520254,0.004608702,0.00017869879,1.0081495e-05
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.32633546,0.36978653,0.19793248,0.10594562
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.2087246,0.3441287,0.30369252,0.14345418
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.7659044,0.062869266,0.038132135,0.13309424
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.39325345,0.21049342,0.21049342,0.18575977
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.23499885,0.1615122,0.3017445,0.3017445
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.09629422,0.06618198,0.031262156,0.8062616
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.21327494,0.3103132,0.3103132,0.16609868
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.008485164,0.009614949,0.9807515,0.0011483419
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.27607712,0.24363722,0.16744925,0.31283638
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.43770432,0.05923684,0.495984,0.0070748315
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.8319932,0.032259878,0.1275903,0.008156574
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.19739848,0.2236818,0.25346467,0.32545507
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.059039813,0.06690087,0.8150194,0.059039813
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.0033768623,0.02827412,0.032038774,0.9363103
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.0051779486,0.007533871,0.9867424,0.00054575177
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.656079,0.18796979,0.041941725,0.11400943
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.73857456,0.21160516,0.032450702,0.01736961
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.14864884,0.4578707,0.2777126,0.115767844
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.025281303,0.025281303,0.9486739,0.0007634292
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.05216617,0.92466754,0.016935878,0.006230361
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.94774985,0.032430217,0.01052855,0.009291412
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.8277857,0.16300066,0.0071617495,0.0020518757
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,True,0.057641182,0.37586772,0.08386742,0.4826237
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,False,0.7476514,0.18903588,0.047795754,0.015517009
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.025859347,0.9703648,0.0016531327,0.0021226644
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.88740516,0.10598543,0.005979289,0.0006302124
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.017826214,0.008420507,0.97327834,0.00047505254
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.66127706,0.21468523,0.10141013,0.022627655
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.025542494,0.95847505,0.012065421,0.0039170687
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.025292976,0.017383592,0.94911194,0.008211427
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.2849819,0.17285025,0.5324163,0.009751544
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.060025074,0.9389502,0.00085621176,0.0001685981
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.38812074,0.18333524,0.26675123,0.1617928
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.72433746,0.16162154,0.11108075,0.0029602016
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.9818133,0.015869534,0.0010145054,0.0013026507
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.18313685,0.26646256,0.43932247,0.11107811
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.11916578,0.17338517,0.53406394,0.17338517
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.08708122,0.5678408,0.268229,0.076848894
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,True,0.0039541316,0.025784176,0.002717632,0.9675441
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.014604594,0.057762284,0.9035542,0.024078904
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.97288436,0.022880048,0.0030964778,0.0011391304
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.21049638,0.6483745,0.12767251,0.013456583
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.0035490019,0.010931695,0.98403984,0.001479444
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.020356284,0.033561837,0.8655712,0.08051067
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.27005607,0.23832364,0.18560664,0.3060136
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.022628766,0.01372504,0.96219957,0.0014466085
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.17089841,0.46455002,0.19365326,0.17089841
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.14664404,0.18829468,0.21336582,0.45169547
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.13538864,0.10544079,0.28661776,0.4725528
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.094457015,0.89618325,0.0068424437,0.0025171943
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.0030574042,0.032870192,0.0034644927,0.9606078
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.9069961,0.051169217,0.039850626,0.0019840458
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.4236383,0.3738595,0.13753523,0.06496704
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.008289683,0.019885914,0.013667375,0.958157
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.015089014,0.041016195,0.93352425,0.010370517
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.0600398,0.9391805,0.0005886095,0.00019109352
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,True,0.1731048,0.1731048,0.60419506,0.049595352
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.028103407,0.052504078,0.09809054,0.821302
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,True,0.116879016,0.103145376,0.31771013,0.4622655
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.39076155,0.3043254,0.23700887,0.067904174
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.9974915,0.0019256116,0.0005516969,3.112461e-05
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.7970776,0.20153278,0.0008236184,0.0005660641
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.69394845,0.22529207,0.030489968,0.05026946
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.19994426,0.22656651,0.19994426,0.37354502
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,True,0.2850434,0.06360178,0.53253114,0.11882376
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.025595391,0.012090407,0.96046,0.001854124
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.27014005,0.3468667,0.23839776,0.14459555
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.9811582,0.01797054,0.00061491807,0.00025633597
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.08045063,0.86492574,0.04879577,0.0058278237
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.9757698,0.015771851,0.006574685,0.001883679
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.3699091,0.3699091,0.10598074,0.15420106
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,False,0.31265104,0.24349289,0.08957603,0.35428005
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.064842775,0.034707837,0.8951269,0.0053226193
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.76654476,0.091550715,0.038164016,0.10374055
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.4258635,0.13825764,0.4258635,0.01001535
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.99756646,0.0021821677,0.00022999878,2.139322e-05
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.2053446,0.058832213,0.7167231,0.019100023
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.17089841,0.19365326,0.17089841,0.46455002
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,True,0.010863805,0.00846074,0.9779286,0.0027468
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.8896221,0.10625021,0.0032084782,0.00091924437
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.06042748,0.14495799,0.14495799,0.6496566
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,False,0.19173436,0.09056889,0.66921866,0.04847804
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.024402319,0.035505164,0.024402319,0.91569024
